,Center Name,District,District ID
16113,DATTA ACCIDENT HOSPITAL,Nandurbar,387
16114,DHADGAON RH COVAXIN,Nandurbar,387
16115,GURUNANAK MANGAL KARYALAY,Nandurbar,387
16116,HORAFALI PHC,Nandurbar,387
16117,JANGTHI PHC,Nandurbar,387
16118,JPN UPHC,Nandurbar,387
16119,KAKARDA PHC,Nandurbar,387
16120,KATHI PHC,Nandurbar,387
16121,KATRI PHC,Nandurbar,387
16122,KHAPAR PHC,Nandurbar,387
16123,KHHONDAMALI RH,Nandurbar,387
16124,KOPARLI PHC,Nandurbar,387
16125,MALIWADA UPHC,Nandurbar,387
16126,MANDAWA PHC,Nandurbar,387
16127,MOLGI RH,Nandurbar,387
16128,MORAMBA PHC,Nandurbar,387
16129,OHAWA PHC,Nandurbar,387
16130,PHC AASTE,Nandurbar,387
16131,PHC DHEKWAD,Nandurbar,387
16132,PHC DOGEGAON,Nandurbar,387
16133,PHC KALSADI,Nandurbar,387
16134,PHC KUSUMWADA,Nandurbar,387
16135,PHC LAHAN SHAHADA,Nandurbar,387
16136,PHC MANDANA,Nandurbar,387
16137,PHC NATAWAD,Nandurbar,387
16138,PHC PADALDA,Nandurbar,387
16139,PHC PALSUN,Nandurbar,387
16140,PHC PRAKASHA,Nandurbar,387
16141,PHC PURUSHOTTAM NAGAR,Nandurbar,387
16142,PHC RAKASWADA,Nandurbar,387
16143,PHC SARANGKHEDA,Nandurbar,387
16144,PHC SULWADA,Nandurbar,387
16145,PHC VAVADI,Nandurbar,387
16146,PHC WADALI,Nandurbar,387
16147,PHC WAGHARDE,Nandurbar,387
16148,PIMPALKHUTA PHC,Nandurbar,387
16149,PRATAPPUR PHC TALODA,Nandurbar,387
16150,PRATAPUR TALODA COVISHILED,Nandurbar,387
16151,RAILWAY HEALTH UNIT NANDURBAR,Nandurbar,387
16152,RANALA RH COVISHILED,Nandurbar,387
16153,RH DHANORA,Nandurbar,387
16154,SHANIMANDHAL PHC,Nandurbar,387
16155,SOMAWAL BK PHC,Nandurbar,387
16156,SOMAWAL COVISHILED CENTER,Nandurbar,387
16157,TALODA SDH,Nandurbar,387
16158,TELI MANGAL KARYALAYA NDB,Nandurbar,387
16159,URMILAMAL PHC,Nandurbar,387
16160,VADFALI PHC,Nandurbar,387
16161,VELI PHC AKKALKUWA,Nandurbar,387
16162,WALHERI PHC,Nandurbar,387
16163,Y.C. KRIDA SANKUL,Nandurbar,387
16164,1 CHANDWAD SDH,Nashik,389
16165,CHANDWAD SDH,Nashik,389
16166,NAMPUR RH,Nashik,389
16167,NANASHI PHC,Nashik,389
16168,NANDGAON SADO PHC,Nashik,389
16169,PHC CHANDORI,Nashik,389
16170,PHC MULHER,Nashik,389
16171,PHC NIMGAON WAKDA,Nashik,389
16172,PHC SAYYAD PIMPRI,Nashik,389
16173,PIMPLEGAON KHAMB,Nashik,389
16174,SANJEEV NAGAR UPHC,Nashik,389
16175,SC ADSARE BU,Nashik,389
16176,SINNAR NAGARPALIKA HOSPITAL,Nashik,389
16177,UPHC TAPOVAN,Nashik,389
16178,WAGHERE SC,Nashik,389
16179,AAGASHI PHC,Palghar,394
16180,DM PETIT HOSPITAL,Palghar,394
16181,KELWA MAHIM PHC,Palghar,394
16182,KHODALA PHC(ONLY FOR KHODALA ),Palghar,394
16183,NAVGHAR PHC,Palghar,394
16184,PALGHAR RH(ONLY FOR 2ND DOSE),Palghar,394
16185,PHU ZAP,Palghar,394
16186,SOPARA PHC,Palghar,394
16187,TIMA HALL BOISAR,Palghar,394
16188,DARGAH UPHC,Parbhani,385
16189,INAYAT NAGAR UPHC,Parbhani,385
16190,JAYAKWADI CORPORATION HOSPITAL,Parbhani,385
16191,KASAPURI,Parbhani,385
16192,KHANAPUR UPHC (18-44),Parbhani,385
16193,KHANDOBA BAZAR UPHC,Parbhani,385
16194,PARBHANI CITY CORP CAMP,Parbhani,385
16195,SAKHLA PLOT UPHC,Parbhani,385
16196,SHANKAR NAGAR UPHC1,Parbhani,385
16197,VARMA NAGAR UPHC,Parbhani,385
16198,AUNDH KUTY RUGNALAYA,Pune,363
16199,BABASAHEB AMBEDKAR DIAS PLOT,Pune,363
16200,BELSAR PHC 1,Pune,363
16201,BHANGIRE HOSPITAL MOHAMMADWADI,Pune,363
16202,BHOSARI HOSP S PHULE SCHOOL,Pune,363
16203,BHOSE SC 1,Pune,363
16204,BINDU MADHAV THAKRE HOSPITAL,Pune,363
16205,CHATTRAPATI SHAHU MAHARAJ HOSP,Pune,363
16206,COVAX JAYABAI SUTAR 18 TO 44,Pune,363
16207,COVAXIN RAJIV GANDHI HOSPIT,Pune,363
16208,DAUND SDH 1,Pune,363
16209,DISTRICT HOSPITAL AUNDH,Pune,363
16210,DR.MATE HOSPITAL,Pune,363
16211,GALANDE HOSPITAL NAGAR ROAD,Pune,363
16212,INHS KASTURI,Pune,363
16213,JAYABAI SUTAR HOSPITAL,Pune,363
16214,KAMALA NEHRU HOSP,Pune,363
16215,KAVTHE PHC 1,Pune,363
16216,KHADAKWASLA PHC,Pune,363
16217,KONDHWA SAVITRIBAI PHULE HOSP,Pune,363
16218,MAHALUNGE PADWAL PHC,Pune,363
16219,MALTI KACHI HOSPITAL,Pune,363
16220,MH KIRKEE ONLY ARMY AND ECHS,Pune,363
16221,MURLIDHAR LAIGUDE,Pune,363
16222,NAIDU HOSPITAL COVAXIN,Pune,363
16223,NARODI SC,Pune,363
16224,NIRAMAYA MEDICAL FOUNDATION,Pune,363
16225,PANSHET PHU,Pune,363
16226,PARINCHE PHC 1,Pune,363
16227,PHU PIRANGUT,Pune,363
16228,PRIMARY HEALTH CENTER KARDE,Pune,363
16229,PRIMARY HEALTH CENTRE BAVADA,Pune,363
16230,PRIMARY HEALTH CENTRE KURKUMBH,Pune,363
16231,PUNE CANTONMENT HOSPITAL,Pune,363
16232,REDANI SC INDAPUR,Pune,363
16233,RH SASWAD,Pune,363
16234,SAISNEH HOSPITAL AND DC KATRAJ,Pune,363
16235,SANGAVI HOSP P A HOLKAR SCHOOL,Pune,363
16236,SANT RAMDAS SCHOOL (KANNAD),Pune,363
16237,SHELGAON SC INDAPUR,Pune,363
16238,SUB DISTRICT HOSPITALS DAUND,Pune,363
16239,SUBCENTER RAJURI,Pune,363
16240,TALERA HOSPITAL UHC-2 (CS),Pune,363
16241,URULIDEVACHI SC,Pune,363
16242,VILASRAO TAMBE HOSPITAL,Pune,363
16243,WADEBOLHAI PHC,Pune,363
16244,WAFGAON PHC 1,Pune,363
16245,WAGHAPUR SC,Pune,363
16246,WALHA PHC 1,Pune,363
16247,YAMUNANAGAR UHC,Pune,363
16248,YCM HOSPITAL,Pune,363
16249,YERWADA LATE. RAJIV GANDHI HOS,Pune,363
16250,AARAO SUBCENTER,Raigad,393
16251,AASHTE SUBCENTER,Raigad,393
16252,AAWAS SUBCENTER,Raigad,393
16253,AGARDANDA PHC,Raigad,393
16254,AINGHAR SUBCENTER,Raigad,393
16255,AJIWALI PHC,Raigad,393
16256,ALIBAG CIVIL HOSPI COVISHELD,Raigad,393
16257,ALIBAG CIVIL HOSPITAL 2,Raigad,393
16258,AMBEWADI PHC,Raigad,393
16259,AMBIWALI PHC,Raigad,393
16260,AMBIWALI SUBCENTER,Raigad,393
16261,ANJAP SUBCENTER,Raigad,393
16262,APTA PHC,Raigad,393
16263,APTA SC,Raigad,393
16264,BAMANGAON SUBCENTER,Raigad,393
16265,BEED SUBCENTER,Raigad,393
16266,BHAL SC,Raigad,393
16267,BIRWADI PHC,Raigad,393
16268,BORLIMANDALA PHC,Raigad,393
16269,BORLIPANCHTANT PHC,Raigad,393
16270,CHAFEWADI SUBCENTER,Raigad,393
16271,CHAI SUBCENTER,Raigad,393
16272,CHAUDHARIWADI SUBCENTER,Raigad,393
16273,CHEHARE SC,Raigad,393
16274,CHIKHLI PHC,Raigad,393
16275,CHIMBHAVE PHC,Raigad,393
16276,CHINCHOTI SUBCENTER,Raigad,393
16277,CHINCHWALI SUBCENTER,Raigad,393
16278,CHIRNER 1 SC,Raigad,393
16279,CHOCHINDE SUBCENTER,Raigad,393
16280,CHOUK PHC,Raigad,393
16281,CHOWK RH,Raigad,393
16282,CHOWK RH 2,Raigad,393
16283,DADAR SUBCENTER,Raigad,393
16284,DASGAON PHC.,Raigad,393
16285,DESHMUKH SC,Raigad,393
16286,DEVALI SC,Raigad,393
16287,DHAMANI SUBCENTER,Raigad,393
16288,DHAMDEVI SUBCENTER,Raigad,393
16289,DHATAV SC,Raigad,393
16290,DHOKWADE PHC,Raigad,393
16291,GADAB PHC,Raigad,393
16292,GAGODE BU SUBCENTER,Raigad,393
16293,GANGWALI SC,Raigad,393
16294,GAURAKAMAY SUBCENTER,Raigad,393
16295,GAVHAN PHC,Raigad,393
16296,GHOSALE SUBCENTER,Raigad,393
16297,GOREGAON PHC,Raigad,393
16298,GULSUNDE SC,Raigad,393
16299,HAMARAPUR SUBCENTER,Raigad,393
16300,HARKOL SUBCENTER,Raigad,393
16301,HATNOLI AA.WADI SUBCENTER,Raigad,393
16302,HETWANE SUBCENTER,Raigad,393
16303,HONAD SUBCENTER,Raigad,393
16304,INDAPUR PHC,Raigad,393
16305,JAMBHULPADA PHC,Raigad,393
16306,JAMRUJ SUBCENTER,Raigad,393
16307,JASAI SUBCENTER,Raigad,393
16308,JITE PHC,Raigad,393
16309,JNPT URAN 2,Raigad,393
16310,KADAV PHC,Raigad,393
16311,KALAMB PHC,Raigad,393
16312,KALOTE SUBCENTER,Raigad,393
16313,KAMARLI PHC,Raigad,393
16314,KAMOTHE UPHC 6,Raigad,393
16315,KANDOL SUBCENTER,Raigad,393
16316,KARJAT SDH 2,Raigad,393
16317,KARJAT SDH KARJAT,Raigad,393
16318,KASHELE RH,Raigad,393
16319,KASHELE RH 2,Raigad,393
16320,KASHID BORLI SC,Raigad,393
16321,KAVALI SUBCENTER PHU,Raigad,393
16322,KHALAPUR PHC,Raigad,393
16323,KHAMB SUBCENTER,Raigad,393
16324,KHAMGAON PHC.,Raigad,393
16325,KHANDAPE SUBCENTER,Raigad,393
16326,KHANDAS PHC,Raigad,393
16327,KHOPOLI RH COVISHELD,Raigad,393
16328,KIRWALI SUBCENTER,Raigad,393
16329,KODIWALI SC,Raigad,393
16330,KOKBAN PHC,Raigad,393
16331,KOPER SUBCENTER,Raigad,393
16332,KOPROLI PHC,Raigad,393
16333,KOPROLI SUBCENTER,Raigad,393
16334,KORLAI SUBCENTER,Raigad,393
16335,KUHIRE SUBCENTER,Raigad,393
16336,KURDUS SUBCENTER,Raigad,393
16337,KURUL SUBCENTER ALIBAG,Raigad,393
16338,LAKHPALE SC,Raigad,393
16339,LOHOP PHC,Raigad,393
16340,LONERE SC,Raigad,393
16341,MAHAD RH,Raigad,393
16342,MAHAD RH 2,Raigad,393
16343,MAHAGAON SUBCENTER,Raigad,393
16344,MAHSALA PHC,Raigad,393
16345,MAHSALA RH,Raigad,393
16346,MANGAON SDH,Raigad,393
16347,MANGAON SDH COVAXIN,Raigad,393
16348,MANJARANE SC,Raigad,393
16349,MANKIWALI SUBCENTER,Raigad,393
16350,MATHERAN UHC,Raigad,393
16351,MEDHA SUBCENTER,Raigad,393
16352,MENDADI PHC,Raigad,393
16353,MOHILI PHC,Raigad,393
16354,MOHOPADA SUBCENTER,Raigad,393
16355,MORBA SUBCENTER,Raigad,393
16356,MULGAON TIWPE SUBCENTER,Raigad,393
16357,MURUD RH,Raigad,393
16358,NADSUR SUBCENTER,Raigad,393
16359,NAGOTHANE PHC,Raigad,393
16360,NANDGAON SUBCENTER,Raigad,393
16361,NANDGAV SUBCENTER,Raigad,393
16362,NANDVI PHC,Raigad,393
16363,NERE PHC,Raigad,393
16364,NIJAMPUR PHC,Raigad,393
16365,OLMAN SUBCENTER,Raigad,393
16366,ONGC HEALTH CENTER PANVEL 2,Raigad,393
16367,PACHAD PHC,Raigad,393
16368,PALAS SUBCENTER,Raigad,393
16369,PALCHIL PHC,Raigad,393
16370,PALI PHC,Raigad,393
16371,PASHANE SUBCENTER,Raigad,393
16372,PATNUS SUBCENTER,Raigad,393
16373,PEDHAMBE PHC,Raigad,393
16374,PEN SDH COVAXIN,Raigad,393
16375,PEN SDH COVISHELD,Raigad,393
16376,PHC MAHAGAON,Raigad,393
16377,PHC NERAL,Raigad,393
16378,PINGALS SUBCENTER,Raigad,393
16379,PITALWADI PHC,Raigad,393
16380,POLADPUR RH,Raigad,393
16381,POLADPUR RH 2,Raigad,393
16382,POSARI SC,Raigad,393
16383,POSHIR SUBCENTER,Raigad,393
16384,POYENJE SUBCENTER,Raigad,393
16385,POYNAD PHC,Raigad,393
16386,RAJEWADI SUBCENTER,Raigad,393
16387,RAJPURI SUBCENTER,Raigad,393
16388,RAMRAJ SUBCENTER,Raigad,393
16389,RATWAD SUBCENTER,Raigad,393
16390,RCF HOSPITAL 2,Raigad,393
16391,RCF HOSPITAL ALIBAG,Raigad,393
16392,REVDANDA PHC,Raigad,393
16393,RH ROHA,Raigad,393
16394,RISH SUBCENTER,Raigad,393
16395,ROHA RH 2,Raigad,393
16396,SAI 1 SUBCENTER,Raigad,393
16397,SAI PHC.,Raigad,393
16398,SAMBH SUBCENTER,Raigad,393
16399,SARAL SUBCENTER,Raigad,393
16400,SARASWATI COLLEGE KHARGHAR,Raigad,393
16401,SAREBHAG SUBCENTER,Raigad,393
16402,SASWANE SUBCENTER,Raigad,393
16403,SHAHAPUR MOTHE SUBCENTER,Raigad,393
16404,SHAHBAJ SUBCENTER,Raigad,393
16405,SHIGRE SUBCENTER,Raigad,393
16406,SHILAR SUBCENTER,Raigad,393
16407,SHIRKO SUBCENTER,Raigad,393
16408,SHIRWALI PHC,Raigad,393
16409,SHRIWARDHAN SDH,Raigad,393
16410,SHRIWARDHAN SDH 2,Raigad,393
16411,SIDDHESHWAR BUDRU. SUBCENTER,Raigad,393
16412,SUASTH HOSPITAL 1,Raigad,393
16413,SUASTH HOSPITAL 2,Raigad,393
16414,SUGAVE SUBCENTER,Raigad,393
16415,TADWAGALE SUBCENTER,Raigad,393
16416,TALA PHC,Raigad,393
16417,TATA ADVHANCE CENTRE FOR TREAT,Raigad,393
16418,TURBHE BU.SC,Raigad,393
16419,ULWE CIDCO,Raigad,393
16420,UPHC 1. GAODEVI 18 TO 44 YEAR,Raigad,393
16421,UPHC 3 NEW PANVEL 18 TO 44 YR,Raigad,393
16422,UPKENDRA KAMOTHE,Raigad,393
16423,URAN RH 2,Raigad,393
16424,USROLI SC,Raigad,393
16425,VINDHANE SC,Raigad,393
16426,VINHERE PHC,Raigad,393
16427,WAGHOLI SUBCENTER,Raigad,393
16428,WAGHRAN SUBCENTER,Raigad,393
16429,WAKAS SUBCENTER,Raigad,393
16430,WAKRUL SUBCENTER,Raigad,393
16431,WALWATI PHC,Raigad,393
16432,WARNDHA PHC,Raigad,393
16433,WARSAI SUBCENTER,Raigad,393
16434,WASHI PHC,Raigad,393
16435,WAVANJE PHC,Raigad,393
16436,WAVE SC,Raigad,393
16437,WAVEGHAR SC,Raigad,393
16438,WAVOSHI PHC,Raigad,393
16439,YASHWANTKHAR SUBCENTER,Raigad,393
16440,Z.P. CHONDI SUBCENTER,Raigad,393
16441,Z.P. PABARE SUBCENTER,Raigad,393
16442,Z.P.AADGAON SUBCENTER,Raigad,393
16443,Z.P.SUDKOLI SUBCENTER,Raigad,393
16444,AGALGAON PHC,Sangli,373
16445,BORGAON PHC ( T ),Sangli,373
16446,DAFLAPUR PHC,Sangli,373
16447,DESHMUKH (SATRE) CMRC WALWA,Sangli,373
16448,ERANDOLI PHC,Sangli,373
16449,HATNUR PHC,Sangli,373
16450,HINGANGAON PHC,Sangli,373
16451,ISLAMPUR MULTISSPECIALITY HOSP,Sangli,373
16452,ISLAMPUR SDH 2,Sangli,373
16453,JADHAV HOSPITAL ICU TASGAON,Sangli,373
16454,JATH RH 2,Sangli,373
16455,KONTEV BOBLAD PHC,Sangli,373
16456,KUNDAL PHC,Sangli,373
16457,KUNDAL PHC 2,Sangli,373
16458,MAHATMA GANDHI CANCER HOSPITAL,Sangli,373
16459,MHAISHAL PHC,Sangli,373
16460,MHAISHAL PHC 2,Sangli,373
16461,MOHITE WADGAON PHC 2,Sangli,373
16462,NEVARI PHC,Sangli,373
16463,RANJANI PHC 1,Sangli,373
16464,SANKH PHC,Sangli,373
16465,SHIRALA RH,Sangli,373
16466,SHRI MAHALAXMI MULTI HOSPITAL,Sangli,373
16467,SPANDAN HOSP AND ICU ASHTA,Sangli,373
16468,SWASTIK MULTISPECYIALITY HOSP,Sangli,373
16469,UMADI PHC,Sangli,373
16470,YELVI PHC,Sangli,373
16471,PHALTAN UPHC COVAX,Satara,376
16472,PHC SATARA ROAD,Satara,376
16473,PHC TALADEO,Satara,376
16474,PHC WATHAR KIROLI,Satara,376
16475,PHC WATHAR STATION,Satara,376
16476,RH DAHIWADI,Satara,376
16477,RH DAHIWADI COVAX,Satara,376
16478,UPHC PHALTAN COVI,Satara,376
16479,AKOLA (B) PHC,Solapur,375
16480,ANDALGAON PHC,Solapur,375
16481,BHANDARKAWATHE PHC,Solapur,375
16482,BHAVANARISHI UPHC,Solapur,375
16483,BORALE PHC,Solapur,375
16484,CIVIL HOSPITAL SOLAPUR,Solapur,375
16485,GHERADI PHC,Solapur,375
16486,JEUR PHC KARAMALA,Solapur,375
16487,KHARDI PHC,Solapur,375
16488,KOLA PHC,Solapur,375
16489,KURUL PHC,Solapur,375
16490,LAVANG PHC,Solapur,375
16491,LOKMANGAL JEEVAK HOSPITAL,Solapur,375
16492,MAHUD PHC,Solapur,375
16493,MANDVE PHC,Solapur,375
16494,MARWADE PHC,Solapur,375
16495,MAZREWADI UPHC,Solapur,375
16496,MONARCH HOSPITAL,Solapur,375
16497,MOROCHI PHC,Solapur,375
16498,MOTHER TERESA HOSPITAL,Solapur,375
16499,MUDRA NAGARI AROGY KENDRA,Solapur,375
16500,NARKHED PHC,Solapur,375
16501,NATEPUTE RH,Solapur,375
16502,NAZARE PHC,Solapur,375
16503,PARITE PHC,Solapur,375
16504,PHC JAWALA,Solapur,375
16505,PHC PULUJ,Solapur,375
16506,PRIMARY HEALTH CENTER GADEGAON,Solapur,375
16507,PRIMARY HEALTH CENTRE KASEGAON,Solapur,375
16508,PRIMARY HEALTH CENTRE VELAPUR,Solapur,375
16509,PRIMARY HEALTH CENTRE WALSANG,Solapur,375
16510,PRIMARY HEALTH CENTRE WARKUTHE,Solapur,375
16511,RAMWADI UPHC,Solapur,375
16512,RURAL HOSPITAL MALSHIRAS,Solapur,375
16513,RURAL HOSPITAL MANGALWEDHA,Solapur,375
16514,SABALE UPHC,Solapur,375
16515,SALGAR B. PHC,Solapur,375
16516,SGR AYURVED COLLEGE SOLAPUR,Solapur,375
16517,SOREGAON UPHC VIJAPUR ROAD,Solapur,375
16518,SRPF CAMP SOREGAON,Solapur,375
16519,SUB DISTRICT HOSPITAL AKLUJ,Solapur,375
16520,TUNGAT PHC,Solapur,375
16521,UPHC DARASHA,Solapur,375
16522,UPHC JODBHAVI,Solapur,375
16523,URBAN HEALTH CENTER BALE,Solapur,375
16524,AGHAI PHC,Thane,392
16525,AMBERNATH CHHAYA SDH,Thane,392
16526,ANGAON PHC,Thane,392
16527,APLA DAVA ANANDNAGAR (COVAXIN),Thane,392
16528,APOLLO HOSPITAL MODERN SCHOOL,Thane,392
16529,APOLLO HOSPITAL NAVI MUMBAI,Thane,392
16530,BOHONOLI SUBCENTER MANGRUL,Thane,392
16531,CIVIL HOSPITAL THANE (45 PLUS),Thane,392
16532,DOLKHAMB PHC,Thane,392
16533,DRIVEIN 60PLUSAGE 2NDDOSE ONLY,Thane,392
16534,DUBEY HOSPITAL,Thane,392
16535,JITO HOSPITAL TMC (COVISHIELD),Thane,392
16536,KAMBE SUBCENTER CHIMBIPADA,Thane,392
16537,KAUSA STADIUM (COVAXIN),Thane,392
16538,KHUDABAKSH HALL(BNMC) (45),Thane,392
16539,KISHOR PHC,Thane,392
16540,KON PHC,Thane,392
16541,MHASA PHC,Thane,392
16542,NMMC MCH TURBHE,Thane,392
16543,NMMC MEENATAI THAKARE HOSPITAL,Thane,392
16544,ORDNANCE FACTORY AMBERNATH,Thane,392
16545,PADGHA PHC,Thane,392
16546,PHC BADLAPUR,Thane,392
16547,PHC KASARA,Thane,392
16548,PODDAR SC VANGANI,Thane,392
16549,POST COVID CENTER (COVAXIN),Thane,392
16550,POST COVID CENTER (COVISHIELD),Thane,392
16551,RELIANCE HOSPITAL 2 NAVI MUMB,Thane,392
16552,SHELAR SUBCENTER,Thane,392
16553,TMC AMBEDKAR BHAVAN (ATC),Thane,392
16554,TMC AYURVEDIC DISPENSARY,Thane,392
16555,TMC HAJURI (ATC),Thane,392
16556,TMC LOKMANYA KORES HC (ATC),Thane,392
16557,TULAI PHC,Thane,392
16558,VADU NAVGHAR SC KHARBAV,Thane,392
16559,VAJRESHVARI PHC,Thane,392
16560,AAJANSARA SC KANGAON PHC,Wardha,377
16561,ADEGAON SC GIROLI PHC,Wardha,377
16562,AKOLI SC ZADSHI PHC,Wardha,377
16563,ALLIPUR PHC A,Wardha,377
16564,ANDORI SC GAUL PHC,Wardha,377
16565,ANJI PHC,Wardha,377
16566,ANTORA PHC,Wardha,377
16567,ARVI CHHOTI SC ALLIPUR PHC,Wardha,377
16568,ARVI SDH,Wardha,377
16569,ASHTI RURAL HOSPITAL,Wardha,377
16570,BHARASWADA ALLOPAT. DISPENSARY,Wardha,377
16571,BHIDI RH,Wardha,377
16572,BORGAON SC SAHUR PHC,Wardha,377
16573,BURKUNI PHC,Wardha,377
16574,CHINCHOLI SC SARWADI PHC,Wardha,377
16575,CHOPAN SC SARWADI PHC,Wardha,377
16576,DAHEGAON (DHA) SC NACHANGAON,Wardha,377
16577,DAHEGAON PHC,Wardha,377
16578,DEOLI RURAL HOSPITAL,Wardha,377
16579,DEURWADA SC JALGAON PHC,Wardha,377
16580,DIGHI SC MURADGAON PHC,Wardha,377
16581,G. M. L. F. RAMNAGAR WARDHA,Wardha,377
16582,GAUL PHC,Wardha,377
16583,GIRAD PHC,Wardha,377
16584,GIROLI PHC,Wardha,377
16585,HAMDAPUR PHC,Wardha,377
16586,HINGANGHAT SDH,Wardha,377
16587,INDIRA GANDHI UPHC,Wardha,377
16588,INZALA SC VIJAYGOPAL PHC,Wardha,377
16589,JALGAON PHC,Wardha,377
16590,JUNONA SC HAMDAPUR PHC,Wardha,377
16591,KAJALI SC KANNAMWARGRAM PHC,Wardha,377
16592,KANGAON PHC,Wardha,377
16593,KARANJA RURAL HOSPITAL,Wardha,377
16594,KAVTHA SC NACHANGAON PHC,Wardha,377
16595,KELZAR SC SINDI RAILWAY PHC,Wardha,377
16596,KHANGAON SC KANGAON PHC,Wardha,377
16597,KHARANGANA GODE PHC,Wardha,377
16598,KHARANGANA MORANGANA PHC,Wardha,377
16599,KHARDA SC GAUL PHC,Wardha,377
16600,KHUBGAON SC JALGAON PHC,Wardha,377
16601,KORA SC GIRAD PHC,Wardha,377
16602,KOSURLA SC KANGAON PHC,Wardha,377
16603,MALEGAON SC SARWADI PHC,Wardha,377
16604,MANDGAON PHC,Wardha,377
16605,MANIKWADA SC SAHUR PHC,Wardha,377
16606,MASOD SC KANNAMWARGRAM PHC,Wardha,377
16607,MOZARI SC KANGAON PHC,Wardha,377
16608,NACHANGAON PHC,Wardha,377
16609,NAGZARI SC MURADGAON PHC,Wardha,377
16610,NANDGAON SC BURKUNI PHC,Wardha,377
16611,NANDORA SC MURADGAON PHC,Wardha,377
16612,NANDORI PHC,Wardha,377
16613,NANDPUR SC MANDGAON PHC,Wardha,377
16614,NIMBHA SC NANDORI PHC,Wardha,377
16615,PALASGAON SC HAMDAPUR PHC,Wardha,377
16616,PIMPALKHUTA SC KHARANGANA MO.,Wardha,377
16617,PIPARI MEGHE SC ANJI PHC,Wardha,377
16618,POHANA PHC,Wardha,377
16619,POLICE HOSPITAL WARDHA,Wardha,377
16620,PULFAIL UPHC A,Wardha,377
16621,PULGAON RH,Wardha,377
16622,RAILWAY HOSPITAL WARDHA,Wardha,377
16623,RAMNAGAR SC MANDGAON PHC,Wardha,377
16624,RASULABAD SC ROHNA PHC,Wardha,377
16625,ROHANI SC VIJAYGOPAL PHC,Wardha,377
16626,ROHNA PHC,Wardha,377
16627,SAHUR PHC,Wardha,377
16628,SAMUDRAPUR RH,Wardha,377
16629,SARUL SC GIROLI PHC,Wardha,377
16630,SARWADI PHC,Wardha,377
16631,SAWALIWAGH SC BURKUNI PHC,Wardha,377
16632,SELDOH SC SINDI RAILWAY PHC,Wardha,377
16633,SELOO RH,Wardha,377
16634,SEWAGRAM MC B,Wardha,377
16635,SHEKAPUR SC ALLIPUR PHC,Wardha,377
16636,SHIRASGAON SC KANGAON PHC,Wardha,377
16637,SINDI RAILWAY PHC,Wardha,377
16638,SINDIWIHIRI SC KANNAMWARGRAM,Wardha,377
16639,SONEGAON SC MURADGAON PHC,Wardha,377
16640,SONORA SC NACHANGAON PHC,Wardha,377
16641,TAKA GROUND UPHC,Wardha,377
16642,TALEGAON PHC A,Wardha,377
16643,TALEGAON SC ANTORA PHC,Wardha,377
16644,TARASAWANGA SC SAHUR PHC,Wardha,377
16645,THANEGAON SC KANNAMWARGRAM PHC,Wardha,377
16646,UMARI SC SARWADI PHC,Wardha,377
16647,VIJAYGOPAL PHC,Wardha,377
16648,VIRUL SC ROHNA PHC,Wardha,377
16649,WADALA SC SAHUR PHC,Wardha,377
16650,WADNER RH,Wardha,377
16651,WAGHOLI SC ALLIPUR PHC,Wardha,377
16652,WAIFAD PHC,Wardha,377
16653,WAIGAON (NIPANI) SC TALEGAON,Wardha,377
16654,WAIGAON SC NANDORI PHC,Wardha,377
16655,WARDHA DH,Wardha,377
16656,ZADSHI PHC,Wardha,377
16657,1 ASEGAON PHC,Washim,369
16658,1 DHAMANI PHC,Washim,369
16659,1 KARANJA SDH-COVISHIELD,Washim,369
16660,1 KATA PHC,Washim,369
16661,1 KAVATHA PHC,Washim,369
16662,1 KUPTA PHC,Washim,369
16663,1 MALEGAON RH,Washim,369
16664,1 MANABHA PHC,Washim,369
16665,1 PARDI TAKMOR PHC,Washim,369
16666,1 POHARADEVI PHC,Washim,369
16667,1 RH MANORA,Washim,369
16668,1 SHAHA SUB-CENTRE,Washim,369
16669,1 SHENDURJANA PHC,Washim,369
16670,1 WARLA PHC CCP,Washim,369
16671,2 KARANJA SDH-COVISHIELD,Washim,369
16672,3 HIRANGI SUB-CENTER,Washim,369
16673,3 INZA SUB-CENTER,Washim,369
16674,3 KUMBHI-SUB-CENTER,Washim,369
16675,3 PARDI TAD SUB-CENTER,Washim,369
16676,3 YEWATA SUB-CENTER,Washim,369
16677,11C FETRA PHC,Yavatmal,368
16678,AKOLA BAZAR PHC,Yavatmal,368
16679,ARLI PHC,Yavatmal,368
16680,ARNI RH,Yavatmal,368
16681,ATHAWADI BAZAR UHC-3,Yavatmal,368
16682,BABHULGAON RH,Yavatmal,368
16683,BELORA PHC,Yavatmal,368
16684,BELURA PHC,Yavatmal,368
16685,BHAMBORA PHC,Yavatmal,368
16686,BORGAON PHC YAVATMAL,Yavatmal,368
16687,BORI ARAB PHC,Yavatmal,368
16688,CHONDHI PHC,Yavatmal,368
16689,DAHEGAON PHC YAVATMAL,Yavatmal,368
16690,DARWHA SDH,Yavatmal,368
16691,DHANKI PHC,Yavatmal,368
16692,DHANORA PHC YAVATMAL,Yavatmal,368
16693,GAUL PHC.,Yavatmal,368
16694,GHATANJI RH,Yavatmal,368
16695,HARSUL PHC,Yavatmal,368
16696,HIWARI PHC,Yavatmal,368
16697,JAMB BAZAR PHC,Yavatmal,368
